Tiempo,Posicion_Y,Velocidad_Y,Velocidad_Ruedas,Fuerza_Ruedas
0.09351158142089844,0.010206050426018486,0.11230548308578654,10,0
0.1869649887084961,0.020578179239534786,0.11382173328291884,10,0
0.27187061309814453,0.030580747344786843,0.11466874467388649,10,0
0.3611781597137451,0.04062981913964286,0.11491124501076444,10,0
0.4461629390716553,0.05067202864760723,0.11454036293628425,10,0
0.45464611053466797,0.06221553762177444,1.7106892051352331,10,0
0.46315646171569824,0.07723136816597787,1.8265530400618726,10,0
0.47164273262023926,0.09282957472590184,1.88546575989885,10,0
0.480144739151001,0.10870051462894303,1.9063716695119908,10,0
0.488710880279541,0.12453819982583345,1.8993490508191002,10,0
0.49721360206604004,0.14037689340152595,1.8987336030294617,10,0
0.5057148933410645,0.15612617696293005,1.8837332904561566,10,0
0.5142214298248291,0.17181721352252344,1.881633964886151,10,0
0.522740364074707,0.1874390274608084,1.870134047506357,10,0
0.531247615814209,0.20299300563087228,1.8652753306062968,10,0
0.5397498607635498,0.21850106370254452,1.859013463530648,10,0
0.5482532978057861,0.2339647818111768,1.8545398225379341,10,0
0.5567398071289062,0.24937767025330498,1.846718311582142,10,0
0.5652461051940918,0.2647412261427937,1.84261185441087,10,0
0.5737307071685791,0.2799320476175124,1.8231574653245433,10,0
0.582233190536499,0.29500362215357273,1.7888979353451828,10,0
0.5907175540924072,0.3099104792017746,1.7924617908492828,10,0
0.599184513092041,0.32485386456849197,1.792005324583147,10,0
0.607698917388916,0.33974489262502966,1.7892041770474993,10,0
0.616255521774292,0.35466692675655,1.7900063085917666,10,0
0.6247406005859375,0.3695415825672723,1.7843550234364676,10,0
0.6332449913024902,0.3844411028073177,1.7882034614824525,10,0
0.6417689323425293,0.4067471191324547,1.7830395753980346,10,0
0.6502704620361328,0.42162447883673804,1.7851659662341155,10,0
0.6587533950805664,0.43645371239413616,1.7767242753294856,10,0
0.6672666072845459,0.4513008531780588,1.7828116302460792,10,0
0.6757643222808838,0.4661481333415285,1.7813546710677224,10,0
0.6843619346618652,0.48096379867252725,1.780163781719053,10,0
0.6928558349609375,0.4958173601779367,1.7823985277502519,10,0
0.7013797760009766,0.5106420421440249,1.7761983924440201,10,0
0.7098574638366699,0.5254978252592624,1.7843359484473604,10,0
0.7183926105499268,0.5403725112235481,1.7841087201374652,10,0
0.7268743515014648,0.555217409122929,1.7839168702100743,10,0
0.7353978157043457,0.5701004869987796,1.7858868758555202,10,0
0.7438774108886719,0.5849447896556675,1.779412946955545,10,0
0.752394437789917,0.5998209749990189,1.7863947207498814,10,0
0.7608668804168701,0.6146909529293124,1.7827784540422476,10,0
0.7693464756011963,0.6295473299415747,1.7853357931875167,10,0
0.7778177261352539,0.6444360024819049,1.786133668052396,10,0
0.7863333225250244,0.6592880348527554,1.7827221620584561,10,0
0.7948036193847656,0.6741806978955223,1.7875305363841691,10,0
0.803281307220459,0.689045240711925,1.7819243879171143,10,0
0.8117873668670654,0.7039250563555243,1.787028298624902,10,0
0.8202857971191406,0.7188003007976321,1.7833240179938434,10,0
0.828754186630249,0.7336599833959725,1.7856473013932703,10,0
0.8372745513916016,0.7485493966310947,1.7860460963129907,10,0
0.8457434177398682,0.7634162146232459,1.7826277750600652,10,0
0.8543930053710938,0.7857437859947326,1.7848630210216747,10,0
0.8628621101379395,0.8006111383947355,1.7839341821312626,10,0
0.8713746070861816,0.8155001984200084,1.7865689564657605,10,0
0.87984299659729,0.8303481759750463,1.780292131749313,10,0
0.8882834911346436,0.8452338087493109,1.787233666633469,10,0
0.8967530727386475,0.8601156655515614,1.7855087212879366,10,0
0.9052903652191162,0.8749837613475475,1.7862351349527292,10,0
0.9137570858001709,0.8898694327185783,1.7852710807906143,10,0
0.9222779273986816,0.9047311414094039,1.7834298755063536,10,0
0.9307465553283691,0.9196208394056351,1.7868523008130177,10,0
0.9392883777618408,0.9344688499552543,1.7795321156227992,10,0
0.9477567672729492,0.9493535176412377,1.7873436608598916,10,0
0.9562702178955078,0.964237004447471,1.7853188241381566,10,0
0.9647784233093262,0.9790983370991732,1.7856498685578999,10,0
0.9732780456542969,0.9939847703414582,1.785580682058762,10,0
0.9817845821380615,1.0088432564469116,1.7828639562972033,10,0
0.9902729988098145,1.0237339709690665,1.7872041856736351,10,0
0.9987385272979736,1.0385930303387294,1.781415334257285,10,0
1.0072276592254639,1.0534730677763318,1.7870148372917978,10,0
