Tiempo,Posicion_Y,Velocidad_Y,Velocidad_Ruedas,Fuerza_Ruedas
1.0081124305725098,0.010498100345627032,0.12340767466432198,11,25
1.0782546997070312,0.021607469276655536,0.18005982566092082,16,25
1.136321783065796,0.03217395254230372,0.18194085450994607,16,25
1.1949410438537598,0.04282233798194133,0.1829228885728119,16,25
1.2565746307373047,0.053498515290089976,0.1829535466537278,16,25
1.3142340183258057,0.06414553385663091,0.18198744853434107,16,25
1.3855955600738525,0.05032876376358369,-1.1942914953499035,16,25
1.3943932056427002,0.04030401014400239,-1.1985740933954432,16,25
1.4043614864349365,0.02535032943690253,-1.1973475756747982,16,25
1.412982702255249,0.015339523176896536,-1.2058322000638695,16,25
1.469757318496704,0.027534316093629937,0.5090481232577083,16,25
1.4913783073425293,0.03899605748005734,0.5833643834462816,16,25
1.5088698863983154,0.04989207327010712,0.6957774782045584,16,25
1.5264167785644531,0.06257517215163302,0.8303833232279667,16,25
1.5394558906555176,0.07334714231069686,0.9088128497516962,16,25
1.5525424480438232,0.08545595947852636,0.9766738765293819,16,25
1.5667414665222168,0.10314949627517864,1.0936050754076856,16,25
1.5797877311706543,0.1165807567505968,1.071669752262026,16,25
1.5926353931427002,0.13009279483242167,1.0945390153210215,16,25
1.6057624816894531,0.14412056532510667,1.1309809171678558,16,25
1.6189188957214355,0.15867439165921907,1.1839291451470206,16,25
1.6275436878204346,0.16880389865590384,1.2258849680069543,16,25
1.6369717121124268,0.17917315568694478,1.250292630034156,16,25
1.6413393020629883,0.18965053951827324,1.2642794894846756,16,25
1.650172233581543,0.20043255254827316,1.3038204033251586,16,25
1.6588563919067383,0.21150290021290236,1.3396475274169861,16,25
1.6675395965576172,0.22283704427165554,1.3680793753691445,16,25
1.6762394905090332,0.23449850954868579,1.4102901373148256,16,25
1.6848819255828857,0.2463960539595185,1.4389096881522665,16,25
1.6934549808502197,0.25901510842529607,1.5330377630041387,16,25
1.7020106315612793,0.2720289275103729,1.5708088062965466,16,25
1.710582971572876,0.2857458891795843,1.6594513180969588,16,25
1.7192299365997314,0.2998094736064937,1.6978185255779161,16,25
1.7277791500091553,0.3145899501530829,1.7842979070476463,16,25
1.7334964275360107,0.32956939560801807,1.8010202727882176,16,25
1.7421913146972656,0.34490387064522005,1.8521057877694884,16,25
1.7507452964782715,0.36049326383922053,1.8787059562566009,16,25
1.7592895030975342,0.37644760264132465,1.9297470416535725,16,25
1.767868995666504,0.39267482248151303,1.95289519370909,16,25
1.7764806747436523,0.40903916072487934,1.9618830382207875,16,25
1.785153865814209,0.4254019353493356,1.963224738238325,16,25
1.7936921119689941,0.4417680224069173,1.9613181268004916,16,25
1.8022384643554688,0.4581235384664836,1.9625953883700715,16,25
1.81080961227417,0.4744950475554215,1.9629279780907747,16,25
1.8199164867401123,0.49904552517687295,1.9653381426172634,16,25
1.828446388244629,0.5154026156024251,1.9628556389514358,16,25
1.8377964496612549,0.5317638050520933,1.9648318408256469,16,25
1.846472978591919,0.5481298320570153,1.9619695511307167,16,25
1.8551275730133057,0.5644932445638742,1.9634502585795663,16,25
1.863663911819458,0.5808532136362394,1.9608217581505751,16,25
1.8725011348724365,0.5972043629456456,1.9619043584513318,16,25
1.8812553882598877,0.6135733426469976,1.9628749052164285,16,25
1.8899991512298584,0.6299262048893798,1.9607777261937844,16,25
1.8986599445343018,0.6463027820162188,1.9653654465632402,16,25
